6,3
2,3
4,9
3,3
2,12
7,6
10,19
7,28
15,27
2,2
0,1
1,2
3,4
1,1
1,1
2,2
9,6
3,4
7,7
1,1
20,10
2,5
3,3
2,1
3,5
30,27
2,2
20,23
2,2
2,1
2,3
3,1
1,1
10,2
2,2
2,2
1,1
4,3
1,1
3,3
0,1
10,13
1,1
3,3
15,3
1,1
6,18
4,4
5,4
8,4
5,4
2,2
16,14
2,5
2,3
1,1
5,3
25,46
7,5
2,1
22,26
22,35
2,3
1,0
2,2
1,1
1,1
4,3
1,4
5,4
2,2
3,3
1,1
2,4
5,9
3,2
2,3
2,4
17,11
1,2
3,3
0,5
7,3
4,5
32,35
10,10
17,25
0,1
14,6
6,0
1,1
2,4
2,1
1,1
1,4
6,2
1,1
1,2
2,2
2,3
1,1
3,2
2,2
1,0
10,10
1,1
32,12
9,8
1,2
5,6
6,4
1,1
4,5
15,15
1,0
1,0
14,3
2,1
8,7
1,1
1,2
2,3
8,5
8,3
7,8
0,1
1,0
2,1
1,1
5,0
2,1
6,4
2,2
2,2
1,1
1,2
1,1
9,8
4,11
1,0
2,4
5,4
2,2
4,1
1,0
2,2
0,1
4,2
1,2
9,13
1,1
2,4
2,1
1,2
1,0
6,6
4,8
9,4
3,0
4,3
7,3
5,5
2,5
2,3
2,3
0,1
3,4
2,2
13,18
1,2
1,1
2,2
2,2
1,0
4,2
1,1
3,1
8,6
9,8
6,6
10,9
2,2
2,2
2,1
0,3
13,6
6,7
5,9
1,2
1,0
6,3
1,1
2,2
3,3
1,3
4,6
1,2
3,6
1,0
3,1
4,6
1,0
9,5
1,0
1,1
4,12
7,6
2,2
1,0
5,5
9,10
3,2
0,1
3,2
4,3
1,1
2,2
10,9
5,7
1,1
1,0
1,0
9,7
2,3
39,33
6,2
3,2
3,3
10,3
1,1
0,1
3,6
6,15
3,3
1,1
23,13
12,3
2,2
0,1
1,1
11,4
2,0
1,1
1,1
1,1
20,17
14,19
5,2
2,2
6,19
1,1
5,4
4,4
3,5
2,2
3,5
2,1
3,5
2,4
18,15
1,1
6,7
3,3
3,4
2,3
1,0
3,1
2,0
23,32
16,12
4,5
2,7
1,2
2,5
23,5
3,12
10,8
9,9
3,5
1,2
1,2
1,1
3,6
4,13
3,3
1,1
1,0
0,2
12,11
2,2
1,3
6,12
2,2
9,11
0,1
1,1
7,8
2,3
2,2
5,3
1,1
1,2
8,2
1,1
8,8
31,23
2,2
1,1
2,2
6,4
3,1
0,2
4,5
1,1
8,17
1,10
26,33
3,1
2,3
3,1
1,0
1,0
10,9
2,0
1,1
3,2
1,0
6,5
5,18
10,15
2,1
4,7
6,8
2,3
2,4
1,1
2,2
1,1
1,0
26,39
1,1
5,2
29,27
1,1
12,15
1,3
7,5
6,3
1,0
4,3
1,1
4,6
2,2
1,3
20,41
2,2
1,2
2,2
1,0
10,11
0,2
4,7
1,2
3,2
2,2
6,7
17,3
0,6
1,4
1,2
1,1
2,5
2,3
2,0
9,0
2,1
4,3
3,2
2,3
1,2
5,7
1,2
1,0
9,12
1,0
1,2
1,1
2,2
3,1
10,2
8,10
2,4
3,4
2,3
4,4
2,1
2,2
3,1
31,11
9,2
8,10
2,2
6,8
35,17
2,0
4,10
5,2
11,8
2,1
1,1
7,14
3,3
2,2
1,0
2,2
1,1
2,2
4,4
25,3
1,1
3,4
4,2
2,1
5,5
1,1
1,1
15,25
2,2
8,10
6,5
1,1
2,3
4,10
2,2
6,7
1,1
2,3
2,2
8,2
3,3
5,4
10,9
1,1
0,0
6,3
2,1
5,11
2,2
2,1
7,3
6,2
7,5
1,3
7,7
2,4
3,1
1,1
37,22
9,23
4,2
15,4
1,0
11,11
1,2
2,3
1,3
1,1
1,3
1,1
1,0
0,1
2,1
1,1
2,2
1,1
10,7
7,6
2,2
3,3
1,0
11,2
33,20
0,4
2,1
7,0
24,11
1,1
1,1
9,11
1,0
5,7
2,5
30,21
2,4
3,3
4,15
3,3
2,0
6,1
3,3
1,1
4,1
1,3
32,23
5,6
11,3
1,2
1,2
6,10
4,2
2,2
3,3
10,12
1,1
15,3
7,2
3,3
4,3
10,5
8,10
3,4
3,6
1,1
4,6
1,10
2,2
1,1
2,1
2,2
15,24
7,5
9,20
2,1
7,5
34,21
3,4
1,1
31,39
1,1
3,5
0,2
2,0
2,1
1,2
2,1
1,1
4,6
1,0
3,1
2,1
0,0
19,18
2,2
12,6
19,7
1,1
1,1
17,15
3,3
7,5
2,2
2,4
0,2
2,1
2,1
2,2
7,11
2,2
6,6
1,1
7,8
10,5
5,9
1,1
1,1
2,4
5,3
4,2
5,10
10,9
1,3
8,13
9,16
5,4
2,2
1,2
2,1
7,4
1,1
1,1
13,5
10,2
3,3
5,10
2,1
2,1
3,5
2,9
1,1
4,4
19,10
11,28
9,7
1,2
2,2
1,1
4,11
5,5
3,0
7,10
1,1
9,6
1,1
1,5
1,0
24,18
0,1
0,0
6,6
6,2
28,36
4,9
4,7
2,2
11,12
6,6
3,3
1,1
2,2
1,1
3,3
2,3
1,1
2,2
2,3
2,5
1,1
1,1
1,1
2,4
3,7
2,1
2,1
1,1
7,10
6,3
4,1
3,1
1,1
2,0
1,3
1,1
2,2
1,0
2,2
4,1
4,12
9,7
5,4
2,2
13,18
2,0
10,8
1,1
2,3
25,22
1,1
1,1
1,2
8,19
2,5
2,2
10,22
2,2
1,7
1,1
2,2
0,0
4,4
9,6
1,2
2,3
3,3
51,36
1,3
10,12
6,2
7,6
16,17
0,0
7,6
1,1
1,1
1,1
23,24
1,1
2,2
4,2
24,9
1,1
5,8
1,3
5,1
2,2
4,6
2,3
3,3
4,4
6,2
2,2
2,2
2,2
8,10
11,13
3,7
7,2
5,19
20,11
3,3
28,38
6,4
1,0
1,2
3,3
17,8
1,2
3,8
3,5
2,0
22,29
3,1
3,1
1,1
3,3
3,1
1,0
5,7
1,2
1,8
1,1
4,4
1,1
7,15
3,4
1,1
11,35
18,13
27,24
1,1
20,13
1,2
4,5
1,1
4,2
3,3
2,4
4,3
23,8
4,4
1,1
3,1
9,8
2,3
2,0
5,5
1,2
3,1
1,7
2,3
8,6
1,0
2,2
11,6
2,1
12,5
4,12
5,5
7,12
12,6
1,1
2,2
6,7
3,2
3,3
3,4
4,3
4,4
10,10
1,1
7,2
5,5
1,2
4,7
1,1
1,1
16,21
7,7
7,1
9,17
2,2
12,17
1,3
2,4
0,1
5,7
6,19
1,2
1,1
1,1
8,6
0,1
3,3
1,1
1,1
14,7
1,2
2,4
2,0
8,9
5,6
0,1
4,4
1,1
2,2
4,4
4,1
1,1
3,2
6,4
2,3
0,3
1,4
1,0
1,1
7,4
1,1
1,1
1,1
3,1
11,5
3,3
2,2
2,2
0,0
1,1
1,1
1,1
3,1
7,3
1,3
11,8
5,4
0,1
24,12
1,1
0,1
15,12
2,4
4,4
0,2
1,1
17,9
12,8
3,1
1,1
1,4
19,36
0,0
25,17
3,3
1,1
1,1
1,1
4,3
9,5
1,1
1,3
19,16
0,2
1,3
3,4
0,0
3,7
11,7
11,10
1,1
3,1
2,3
4,1
1,2
28,37
2,2
2,4
2,4
1,1
1,1
2,2
2,2
1,3
2,2
33,29
16,12
1,13
1,2
15,16
2,2
1,2
6,10
1,1
2,4
2,4
2,2
17,9
1,6
2,1
1,1
2,1
4,1
5,5
3,5
1,1
1,1
5,34
2,1
1,3
2,1
1,1
4,2
4,4
5,5
35,4
2,2
7,9
13,13
4,1
1,2
4,2
6,4
2,1
11,10
1,2
12,15
1,2
0,0
1,1
3,1
2,1
8,17
8,9
1,2
1,1
1,1
3,2
9,7
5,10
2,4
2,5
1,4
7,17
2,2
3,3
1,1
3,3
2,2
1,2
3,6
2,4
9,3
10,7
30,19
1,1
2,2
3,1
4,3
2,1
26,10
4,3
2,1
6,5
2,0
1,0
4,3
3,1
1,7
4,3
1,1
1,1
2,2
1,1
5,5
5,5
3,2
4,5
2,1
3,2
1,1
28,35
6,2
20,13
3,5
0,1
1,0
15,16
3,4
2,1
8,12
1,3
5,1
1,0
7,3
1,1
3,3
1,5
2,3
6,4
3,3
3,2
2,2
3,1
0,1
5,5
4,5
24,18
0,1
1,2
0,2
1,0
2,2
2,3
2,2
1,1
1,1
2,2
10,12
1,2
3,10
3,3
2,2
1,1
7,4
9,34
2,1
6,4
3,19
6,9
2,2
4,4
12,21
8,10
1,1
1,1
2,2
1,1
2,2
10,9
5,3
2,1
2,0
2,1
1,0
9,6
1,1
4,2
3,7
1,1
2,2
4,3
0,0
1,1
3,6
1,1
3,3
3,6
8,4
1,1
4,12
7,10
6,6
2,3
4,2
1,0
3,3
1,2
1,3
1,1
9,6
3,4
1,1
1,1
4,5
10,11
8,20
3,5
4,3
0,0
3,2
0,0
10,10
1,1
3,3
1,1
3,5
0,0
1,1
1,0
1,2
6,9
22,20
6,3
1,1
11,9
1,2
4,6
5,7
7,12
1,4
2,2
1,0
1,0
3,5
35,10
1,1
18,51
4,10
11,37
3,3
1,1
2,1
2,2
4,2
1,1
3,11
2,3
1,0
2,3
6,3
3,3
4,4
2,5
2,1
13,9
10,15
10,5
1,1
31,26
3,5
3,1
1,1
1,5
3,15
2,2
1,1
34,21
1,0
2,3
2,1
0,1
2,5
1,1
0,2
1,1
8,1
3,3
16,9
1,1
16,45
0,0
1,3
12,13
1,1
1,2
4,3
2,3
2,1
1,2
1,1
1,1
1,2
4,3
2,8
3,1
2,2
4,1
2,3
1,2
0,2
6,4
4,3
3,13
0,1
1,2
2,2
1,1
3,2
2,2
0,1
0,1
9,1
1,0
11,10
19,13
1,1
2,1
6,6
10,18
1,2
2,2
1,0
12,10
0,1
1,0
1,1
1,1
1,6
0,1
2,3
0,0
0,0
3,3
1,2
2,3
5,9
1,2
9,7
3,6
1,2
4,2
3,2
0,0
0,0
2,1
4,4
2,2
1,2
3,5
1,3
3,3
10,8
3,10
1,1
8,16
3,3
1,3
2,8
2,2
2,2
9,9
1,1
0,1
7,23
22,9
2,2
1,1
1,1
2,2
4,3
1,1
41,24
4,5
2,2
1,1
8,21
1,1
22,18
3,2
7,8
9,8
7,6
8,4
6,5
1,2
2,1
25,15
4,4
3,2
1,1
1,2
1,0
4,4
4,1
14,13
1,1
2,1
1,1
1,1
1,1
15,14
6,2
1,0
0,0
10,8
3,4
2,3
6,4
1,0
1,1
1,0
3,3
3,2
1,0
1,3
5,23
2,2
9,7
4,2
3,2
1,1
1,1
2,3
3,2
1,1
7,6
3,5
1,0
2,6
0,1
1,2
3,5
1,1
4,4
1,1
2,2
1,3
1,1
1,1
3,2
26,8
2,1
1,0
1,2
8,2
1,5
5,2
2,2
0,1
2,2
2,2
5,2
1,1
2,2
4,2
2,1
1,1
2,2
2,2
1,3
3,1
1,0
22,24
4,2
2,6
0,0
6,6
2,2
19,25
1,1
5,12
2,1
5,6
1,1
2,1
8,8
10,7
4,13
1,1
2,3
2,1
10,3
1,1
0,2
12,5
2,0
1,1
7,5
4,2
0,1
2,3
1,6
2,2
2,2
2,1
2,1
2,1
2,2
5,5
9,12
0,1
3,1
3,3
3,9
13,14
1,1
2,3
1,1
1,0
23,12
1,1
2,6
4,5
1,2
2,1
23,36
5,6
2,2
9,13
5,5
1,0
1,5
2,3
6,4
1,1
12,29
3,1
1,1
3,5
1,2
9,5
8,29
1,1
11,17
0,1
0,1
0,1
3,2
10,15
2,2
1,1
2,3
10,13
21,16
7,5
14,20
1,0
2,1
1,1
7,7
4,3
8,4
1,1
2,1
8,9
4,3
3,1
2,1
9,3
3,1
4,3
5,3
1,1
0,1
0,1
1,3
3,7
1,2
14,7
5,4
0,1
4,2
5,6
1,1
1,0
2,2
1,1
2,1
6,9
0,1
5,5
6,5
1,0
0,15
2,3
3,2
2,2
9,6
8,12
19,17
2,2
2,3
2,5
8,33
1,4
2,6
1,4
1,1
2,2
3,2
30,11
4,3
3,2
19,16
2,2
7,6
2,4
1,1
1,2
2,1
3,4
1,1
2,2
1,2
2,1
2,1
12,10
1,1
1,2
1,1
11,6
3,2
1,1
3,5
4,4
2,2
7,13
9,8
2,2
4,3
2,25
1,2
6,6
3,0
12,9
2,2
0,1
21,31
10,24
24,4
1,5
3,2
3,2
1,1
2,2
0,2
2,1
1,0
1,0
2,2
2,2
1,0
2,1
3,4
0,1
1,0
16,23
1,1
8,8
6,7
8,6
10,7
1,1
3,2
2,4
1,0
1,2
0,0
3,3
0,0
0,0
9,8
11,11
1,13
2,9
1,0
1,1
1,2
1,1
2,3
2,1
2,2
2,3
2,2
1,1
2,2
0,0
3,5
1,1
4,2
2,1
1,1
2,4
2,9
1,1
23,23
3,1
4,5
3,4
6,10
27,14
1,1
3,1
18,23
1,1
5,3
4,10
2,2
4,4
2,2
5,8
1,1
1,1
7,3
2,4
6,3
0,1
1,1
1,1
6,15
2,1
19,8
0,0
9,9
0,0
7,3
32,39
0,3
3,3
0,0
1,1
26,10
3,3
2,2
6,4
7,8
1,1
1,2
0,2
1,1
2,4
1,3
2,2
0,0
12,8
3,1
4,3
3,2
39,21
3,1
2,4
4,11
2,2
3,4
3,4
2,4
1,2
10,16
1,1
0,0
6,11
1,2
1,1
2,6
0,0
8,18
3,5
2,1
2,2
6,7
1,1
4,8
6,7
2,2
4,0
4,2
7,8
8,4
1,1
0,0
3,3
8,5
10,5
1,2
0,2
10,4
10,34
0,0
1,3
1,0
27,29
0,0
0,0
4,2
5,9
3,2
10,9
10,7
25,18
11,11
27,26
3,4
9,1
3,3
0,0
0,0
2,4
9,19
7,4
2,7
19,13
3,1
3,3
2,1
1,1
2,0
1,1
27,24
0,0
1,1
18,24
9,10
0,2
4,5
2,2
1,1
4,5
1,1
0,0
0,0
10,9
1,2
17,14
1,1
2,2
4,2
4,8
2,2
4,4
0,2
1,3
1,1
6,10
1,1
27,27
3,3
1,3
2,3
2,0
2,2
6,6
8,6
17,22
16,2
6,2
9,9
4,3
0,1
7,6
2,4
1,0
2,3
1,1
1,1
1,1
1,3
7,3
1,1
13,20
5,3
2,2
11,10
2,2
13,15
9,5
1,1
16,10
2,3
3,2
29,7
6,8
3,4
1,1
4,2
2,3
5,5
2,3
3,1
4,0
0,0
6,2
14,18
5,3
4,2
2,2
1,1
13,9
2,5
6,2
9,11
1,1
1,1
5,11
3,3
1,1
11,9
9,2
2,2
0,0
3,4
1,1
3,2
1,1
1,1
2,2
2,5
3,1
2,2
24,13
5,2
9,4
1,2
7,7
7,10
1,1
1,1
1,1
2,4
3,3
1,2
5,5
2,2
1,1
1,1
2,1
1,1
2,4
1,1
3,2
14,22
10,18
0,0
3,5
8,10
0,1
0,8
0,0
1,2
10,10
2,2
5,3
4,8
1,12
2,4
1,1
9,3
0,0
1,3
9,6
7,6
6,4
0,0
6,7
1,1
1,1
0,0
2,2
7,9
1,2
2,10
2,2
2,0
0,0
2,2
32,27
43,46
2,2
1,1
1,1
1,1
0,0
2,1
12,11
13,11
11,3
4,3
2,3
5,4
1,1
5,6
1,1
8,4
6,6
6,15
0,1
12,13
5,1
6,8
18,25
1,1
1,1
1,1
1,1
1,1
0,0
5,5
14,7
4,3
5,1
2,2
0,0
2,4
3,4
3,2
1,1
7,16
2,1
31,27
2,0
0,2
1,3
1,1
7,2
3,2
2,2
1,1
12,10
7,5
36,39
1,2
3,3
2,1
5,5
0,1
1,1
8,17
2,3
6,11
3,1
21,24
9,27
2,1
28,41
1,1
4,4
1,2
1,0
1,1
2,1
9,29
0,0
8,4
12,8
2,0
3,2
8,6
2,7
0,0
1,1
6,6
2,2
4,5
3,4
2,2
4,5
0,1
1,2
10,7
15,16
8,3
8,12
1,2
9,7
8,6
6,5
3,9
5,5
0,0
5,3
2,2
0,1
1,1
1,0
0,3
13,10
2,1
9,12
2,2
0,3
1,1
2,2
0,0
5,3
2,0
4,2
3,3
1,1
1,0
1,3
3,3
12,5
8,10
6,2
7,3
1,1
23,12
1,0
2,3
2,0
8,15
1,3
1,3
1,0
1,1
2,2
13,13
0,0
0,0
1,6
2,3
3,1
5,7
1,1
2,1
40,42
1,1
0,1
2,2
1,1
3,3
21,25
6,1
14,17
2,1
1,1
1,1
12,11
2,2
1,3
3,3
0,0
2,3
7,8
14,32
2,2
1,2
6,6
1,1
1,0
18,6
3,2
1,1
2,2
1,1
1,1
0,0
5,4
12,4
7,15
9,10
1,2
1,0
7,8
6,16
8,20
1,1
2,1
1,1
1,3
2,1
6,5
1,1
4,1
0,0
0,0
2,2
3,5
13,46
2,4
2,0
0,1
3,6
1,12
6,1
12,6
1,4
1,1
4,5
9,3
8,1
1,1
1,0
3,4
2,1
2,4
11,8
2,5
1,0
5,6
2,5
0,1
19,18
1,0
6,1
11,8
4,1
3,4
6,5
1,1
39,44
9,6
1,3
8,5
1,1
9,34
3,1
1,1
2,4
2,1
6,10
1,1
2,1
4,4
35,37
1,1
7,9
7,3
2,2
2,2
14,25
1,1
4,4
1,0
4,1
9,2
2,2
12,13
3,1
11,6
1,1
4,5
11,4
7,7
5,12
1,0
0,1
28,15
12,5
16,12
1,0
1,1
2,4
1,1
3,2
2,2
2,1
8,18
1,0
2,1
0,1
3,0
2,1
1,0
5,5
2,2
5,7
12,10
1,1
1,2
0,1
4,2
1,1
2,3
0,1
1,2
2,3
1,1
3,1
29,25
11,17
2,3
1,0
1,1
1,1
1,1
1,0
1,1
0,0
3,4
5,4
1,2
4,1
1,3
2,4
5,6
1,7
5,9
2,1
17,19
0,1
6,4
15,1
2,1
10,6
13,33
7,17
29,30
20,22
15,21
4,25
14,8
4,3
5,3
3,3
7,5
2,2
2,1
2,1
4,3
0,1
1,1
6,4
6,1
1,3
2,3
3,4
0,1
1,2
1,0
1,2
26,33
2,3
2,1
1,2
1,1
2,1
2,3
12,16
3,5
2,3
1,2
1,2
1,2
0,3
4,12
3,2
5,4
0,1
1,0
1,3
